Wpay (Ton)	v_sep (km/s)	SS_tau	SH_tau	FS_tau	SS_TW0	SS_Wstr (Ton)	SS_Weng (Ton)	SS_Wsys (Ton)	SS_Vtot (m^3)	SS_Vfix (m^3)	SS_Vppl (m^3)	SS_Vsys (m^3)	SS_Veng (m^3)	SS_Vvv (m^3)	SS_Vpay (m^3)	SH_TW0	SH_Wstr (Ton)	SH_Weng (Ton)	SH_Wsys (Ton)	SH_Vtot (m^3)	SH_Vfix (m^3)	SH_Vppl (m^3)	SH_Vsys (m^3)	SH_Veng (m^3)	SH_Vvv (m^3)	FS_TW0	FS_Wstr (Ton)	FS_Weng (Ton)	FS_Wsys (Ton)	FS_Vtot (m^3)	FS_Vfix (m^3)	FS_Vppl (m^3)	FS_Vsys (m^3)	FS_Veng (m^3)	FS_Vvv (m^3)
125	1350	0.27	0.3	0.203733496879511	0.952795673488866	66.2203142839374	8.22944633251211	21.8068344450945	2572.31724429035	5	1554.62890129172	51.3017103972264	7.74000001188595	128.615862214518	830.030770375	2.44008910936623	170.464636135248	45.7491421974548	38.0465745819642	3809.5277685414	5	3516.94633587268	73.5714998337452	41.9999999943705	190.47638842707	1.65772359453975	236.684950419185	53.9785885299669	59.8534090270587	6381.84501283176	10	5071.57523716441	124.873210230972	49.7400000062565	319.092250641588
125	1350	0.27	0.32	0.210996158249851	0.952795673488866	66.2203142839374	8.22944633251211	21.8068344450945	2572.31724429035	5	1554.62890129172	51.3017103972264	7.74000001188595	128.615862214518	830.030770375	2.43888548523657	170.919401248638	45.7491422035832	38.0969357930471	3810.86326356719	5	3518.18650373103	73.5955387442094	41.9999999999995	190.54316317836	1.65716798148359	237.139715532576	53.9785885360953	59.9037702381416	6383.18050785755	10	5072.81540502275	124.897249141436	49.7400000118855	319.159025392877
125	1350	0.27	0.34	0.217931778680646	0.952795673488866	66.2203142839374	8.22944633251211	21.8068344450945	2572.31724429035	5	1554.62890129172	51.3017103972264	7.74000001188595	128.615862214518	830.030770375	2.43476401145059	172.480047794122	45.7491422079804	38.269760811149	3815.44626798792	5	3522.4423978032	73.6780328237825	42.0000000040314	190.772313399396	1.65526410797548	238.700362078059	53.9785885404926	60.0765952562435	6387.76351227827	10	5077.07129909493	124.979743221009	49.7400000159173	319.388175613914
125	1350	0.27	0.36	0.224573519168168	0.952795673488866	66.2203142839374	8.22944633251211	21.8068344450945	2572.31724429035	5	1554.62890129172	51.3017103972264	7.74000001188595	128.615862214518	830.030770375	2.42809504564822	175.016638166728	45.7491422105091	38.5506521070781	3822.89491158155	5	3529.35947244992	73.812108408468	42.0000000063486	191.144745579078	1.65217907117893	241.236952450666	53.9785885430213	60.3574865521726	6395.21215587191	10	5083.98837374164	125.113818805694	49.7400000182345	319.760607793595
125	1350	0.27	0.38	0.230950418053399	0.952795673488866	66.2203142839374	8.22944633251211	21.8068344450945	2572.31724429035	5	1554.62890129172	51.3017103972264	7.74000001188595	128.615862214518	830.030770375	2.41918925836338	178.425987919998	45.7491422035836	38.9281713823147	3832.90576680139	5	3538.656053949	73.992303802425	41.9999999999998	191.645288340069	1.64805083524666	244.646302203935	53.9785885360957	60.7350058274093	6405.22301109174	10	5093.28495524073	125.294014199651	49.7400000118857	320.261150554587
125	1350	0.29	0.2	0.165353547880465	0.956410710088877	65.5763876313646	8.22944631987455	21.6796250673607	2566.01232880657	5	1548.75272007272	51.1882219185182	7.74	128.300616440328	830.030770375	2.39023631195619	192.361653014323	45.7491422039027	40.4633477977499	3861.93055639469	5	3565.56322390155	74.5147500151044	42.0000000002908	193.096527819734	1.63651823886634	257.938040645688	53.9785885237772	62.1429728651106	6427.94288520126	10	5114.31594397427	125.702971933623	49.7400000002908	321.397144260063
125	1350	0.29	0.22	0.175428711809159	0.956410710088877	65.5763876313646	8.22944631987455	21.6796250673607	2566.01232880657	5	1548.75272007272	51.1882219185182	7.74	128.300616440328	830.030770375	2.41304190578216	183.468937193575	45.7491421920656	39.4787972230919	3835.82405615913	5	3541.31822247421	74.0448330108643	41.9999999894174	191.791202807956	1.64717675472928	249.045324824939	53.9785885119402	61.1584222904526	6401.83638496569	10	5090.07094254693	125.233054929383	49.7399999894174	320.091819248285
125	1350	0.29	0.24	0.184897253716258	0.956410710088877	65.5763876313646	8.22944631987455	21.6796250673607	2566.01232880657	5	1548.75272007272	51.1882219185182	7.74	128.300616440328	830.030770375	2.42924039812872	177.254712433936	45.7491422011489	38.7907130344769	3817.57798817791	5	3524.37384044787	73.7164037872025	41.9999999977647	190.878899408896	1.65470859260312	242.831100065301	53.9785885210235	60.4703381018376	6383.59031698448	10	5073.12656052059	124.904625705721	49.7399999977647	319.179515849224
125	1350	0.29	0.26	0.193831113283865	0.956410710088877	65.5763876313646	8.22944631987455	21.6796250673607	2566.01232880657	5	1548.75272007272	51.1882219185182	7.74	128.300616440328	830.030770375	2.43995634382383	173.189432344781	45.7491421992369	38.3405391469197	3805.64031074134	5	3513.28810588917	73.5015255933442	41.9999999960033	190.282015537067	1.65967362593148	238.765819976145	53.9785885191115	60.0201642142804	6371.65263954791	10	5062.04082596189	124.689747511862	49.7399999960033	318.582631977395
125	1350	0.29	0.28	0.202291090302193	0.956410710088877	65.5763876313646	8.22944631987455	21.6796250673607	2566.01232880657	5	1548.75272007272	51.1882219185182	7.74	128.300616440328	830.030770375	2.44605764672273	170.89082726645	45.7491421972836	38.0859873367702	3798.89001014077	5	3507.01965296178	73.3800201825338	41.9999999942095	189.944500507038	1.66249432468253	236.467214897814	53.9785885171582	59.7656124041309	6364.90233894733	10	5055.7723730345	124.568242101052	49.7399999942095	318.245116947367
125	1350	0.29	0.3	0.210329045916923	0.956410710088877	65.5763876313646	8.22944631987455	21.6796250673607	2566.01232880657	5	1548.75272007272	51.1882219185182	7.74	128.300616440328	830.030770375	2.44822877386341	170.075660902781	45.7491422035837	37.9957120453262	3796.49603648894	5	3504.79658370647	73.3369286568009	42	189.824801824447	1.6634969732947	235.652048534146	53.9785885234582	59.6753371126869	6362.5083652955	10	5053.54930377919	124.525150575319	49.74	318.125418264775
125	1350	0.29	0.32	0.217989583530384	0.956410710088877	65.5763876313646	8.22944631987455	21.6796250673607	2566.01232880657	5	1548.75272007272	51.1882219185182	7.74	128.300616440328	830.030770375	2.44701969195825	170.529440218984	45.7491422035846	38.0459658104012	3797.82869713248	5	3506.03410527216	73.3609165483847	42.0000000000008	189.891434856624	1.66293867730411	236.105827850349	53.9785885234591	59.7255908777619	6363.84102593905	10	5054.78682534487	124.549138466903	49.7400000000008	318.192051296953
125	1350	0.29	0.34	0.22531135095122	0.956410710088877	65.5763876313646	8.22944631987455	21.6796250673607	2566.01232880657	5	1548.75272007272	51.1882219185182	7.74	128.300616440328	830.030770375	2.44287953541283	172.086705729318	45.7491421905313	38.2184223129097	3802.40198047999	5	3510.28092338594	73.4432356486399	41.9999999880172	190.120099024	1.66102561193256	237.663093360683	53.9785885104058	59.8980473802704	6368.41430928656	10	5059.03364345866	124.631457567158	49.7399999880172	318.420715464328
125	1350	0.29	0.36	0.232328062317197	0.956410710088877	65.5763876313646	8.22944631987455	21.6796250673607	2566.01232880657	5	1548.75272007272	51.1882219185182	7.74	128.300616440328	830.030770375	2.43618035840511	174.617807374034	45.7491422035834	38.4987153577706	3809.83484535634	5	3517.18326649145	73.5770272164141	41.9999999999995	190.491742267817	1.65792568574251	240.194195005398	53.978588523458	60.1783404251313	6375.84717416291	10	5065.93598656417	124.765249134932	49.7399999999995	318.792358708145
125	1350	0.29	0.38	0.239069309501085	0.956410710088877	65.5763876313646	8.22944631987455	21.6796250673607	2566.01232880657	5	1548.75272007272	51.1882219185182	7.74	128.300616440328	830.030770375	2.42723426380422	178.019792580588	45.7491421949398	38.8754319030012	3819.82452751883	5	3526.46008029613	73.7568414953389	41.9999999920641	190.991226375941	1.65377753525922	243.596180211952	53.9785885148143	60.5550569703619	6385.83685632539	10	5075.21280036885	124.945063413857	49.7399999920641	319.29184281627
125	1350	0.31	0.2	0.169458198701409	0.956784542331744	65.510076579478	8.2294463198746	21.6665251475979	2565.3630536634	5	1548.14759563929	51.1765349659412	7.73999999999428	128.26815268317	830.030770375	2.39105069494825	192.316611575294	45.7491421933822	40.457566776835	3860.57423050416	5	3564.29867353388	74.4903361490749	41.9999999906345	193.028711525208	1.63710170361425	257.826688154772	53.9785885132568	62.1240919244329	6425.93728416756	10	5112.44626917318	125.666871115016	49.7399999906287	321.296864208378
125	1350	0.31	0.22	0.179974674117299	0.956784542331744	65.510076579478	8.2294463198746	21.6665251475979	2565.3630536634	5	1548.14759563929	51.1765349659412	7.73999999999428	128.26815268317	830.030770375	2.41386687949507	183.425866326068	45.7491422023287	39.473231013875	3834.4733977675	5	3540.05896324633	74.020521159815	41.9999999988478	191.723669888375	1.647765503533	248.935942905546	53.9785885222033	61.139756161473	6399.8364514309	10	5088.20655888562	125.197056125756	49.7399999988421	319.991822571545
125	1350	0.31	0.24	0.189872684756336	0.956784542331744	65.510076579478	8.2294463198746	21.6665251475979	2565.3630536634	5	1548.14759563929	51.1765349659412	7.73999999999428	128.26815268317	830.030770375	2.43007291153998	177.213024591133	45.7491422029261	38.785297577246	3816.2313055038	5	3523.1182930218	73.6921634990684	41.9999999993942	190.81156527519	1.65530107994649	242.723101170611	53.9785885228007	60.4518227248439	6381.5943591672	10	5071.26588866109	124.86869846501	49.7399999993885	319.07971795836
125	1350	0.31	0.26	0.199224108402135	0.956784542331744	65.510076579478	8.2294463198746	21.6665251475979	2565.3630536634	5	1548.14759563929	51.1765349659412	7.73999999999428	128.26815268317	830.030770375	2.44079385297702	173.148651982994	45.749142200178	38.3352226026203	3804.29623693959	5	3512.03499418678	73.4773322649126	41.9999999968733	190.214811846979	1.66026857983424	238.658728562472	53.9785885200526	60.0017477502182	6369.65929060299	10	5060.18258982607	124.653867230854	49.7399999968676	318.482964530149
125	1350	0.31	0.28	0.208089889530038	0.956784542331744	65.510076579478	8.2294463198746	21.6665251475979	2565.3630536634	5	1548.14759563929	51.1765349659412	7.73999999999428	128.26815268317	830.030770375	2.44689800303707	170.850560947581	45.749142188836	38.0807268195422	3797.54741345651	5	3505.76792036131	73.3558534422172	41.9999999864512	189.877370672826	1.66309068057699	236.360637527059	53.9785885087106	59.7472519671401	6362.91046711991	10	5053.91551600061	124.532388408158	49.7399999864454	318.145523355996
125	1350	0.31	0.3	0.21652216739114	0.956784542331744	65.510076579478	8.2294463198746	21.6665251475979	2565.3630536634	5	1548.14759563929	51.1765349659412	7.73999999999428	128.26815268317	830.030770375	2.44907014388784	170.035577074328	45.7491422035829	37.9904714188667	3795.15396501086	5	3503.5453414553	73.3127713701955	41.9999999999992	189.757698250543	1.66409382770134	235.545653653806	53.9785885234575	59.6569965664646	6360.51701867426	10	5051.69293709459	124.489306336137	49.7399999999935	318.025850933713
125	1350	0.31	0.32	0.224565907772253	0.956784542331744	65.510076579478	8.2294463198746	21.6665251475979	2565.3630536634	5	1548.14759563929	51.1765349659412	7.73999999999428	128.26815268317	830.030770375	2.44786049745175	170.489254803531	45.7491422035837	38.0407141117025	3796.48633361718	5	3504.78259036212	73.3367540051092	42	189.824316680859	1.66353525413292	235.999331383009	53.9785885234583	59.7072392593004	6361.84938728058	10	5052.93018600141	124.51328897105	49.7399999999942	318.092469364029
125	1350	0.31	0.34	0.232260171806285	0.956784542331744	65.510076579478	8.2294463198746	21.6665251475979	2565.3630536634	5	1548.14759563929	51.1765349659412	7.73999999999428	128.26815268317	830.030770375	2.44371840850975	172.046171925107	45.7491422034695	38.2131326430032	3801.05861632598	5	3509.02847422875	73.4190550938676	41.9999999998783	190.052930816299	1.66162123780059	237.556248504585	53.9785885233441	59.8796577906011	6366.42166998938	10	5057.17606986804	124.595590059809	49.7399999998726	318.321083499469
125	1350	0.31	0.36	0.239639115095415	0.956784542331744	65.510076579478	8.2294463198746	21.6665251475979	2565.3630536634	5	1548.14759563929	51.1765349659412	7.73999999999428	128.26815268317	830.030770375	2.43701610639239	174.576707876457	45.7491421882782	38.4933640277317	3808.48985294383	5	3515.92929715445	73.5528173529889	41.9999999859488	190.424492647191	1.65851977106077	240.086784455935	53.9785885081528	60.1598891753296	6373.85290660723	10	5064.07689279374	124.72935231893	49.7399999859431	318.692645330361
125	1350	0.31	0.38	0.246732783577501	0.956784542331744	65.510076579478	8.2294463198746	21.6665251475979	2565.3630536634	5	1548.14759563929	51.1765349659412	7.73999999999428	128.26815268317	830.030770375	2.42806584263197	177.977934179619	45.7491421920561	38.8699978546605	3818.47735416485	5	3525.20407476297	73.7325923749673	41.999999989411	190.923867708242	1.65436956023662	243.488010759097	53.9785885119307	60.5365230022585	6383.84040782825	10	5073.35167040227	124.909127340908	49.7399999894053	319.192020391412
125	1400	0.15	0.2	0.12556759276125	0.840069953344793	91.6902433040876	8.22944632004764	26.8384847789629	2791.79018819439	5	1759.17768502201	55.252223387499	7.74000000016281	139.589509409719	830.030770375	2.06761302959391	212.535534326394	45.7491421970439	43.0092826051105	4485.11968216752	5	4146.23719051676	85.7321542790154	41.9999999939961	224.255984108376	1.42243669756127	304.225777630481	53.9785885170915	69.8477673840734	7276.90987036191	10	5905.41487553877	140.984377666514	49.7399999941589	363.845493518096
125	1400	0.15	0.22	0.131898743503293	0.840069953344793	91.6902433040876	8.22944632004764	26.8384847789629	2791.79018819439	5	1759.17768502201	55.252223387499	7.74000000016281	139.589509409719	830.030770375	2.08673949070087	202.733899589288	45.7491422033169	41.9255229073491	4455.58180632006	5	4118.79105428863	85.2004725137611	41.9999999997547	222.779090316003	1.43146300670323	294.424142893375	53.9785885233645	68.764007686312	7247.37199451445	10	5877.96873931063	140.45269590126	49.7399999999175	362.368599725723
125	1400	0.15	0.24	0.137771982340689	0.840069953344793	91.6902433040876	8.22944632004764	26.8384847789629	2791.79018819439	5	1759.17768502201	55.252223387499	7.74000000016281	139.589509409719	830.030770375	2.10032036512102	195.883248029678	45.7491421932145	41.1679754747631	4434.93417074013	5	4099.60621909593	84.8288150733224	41.9999999904806	221.746708537007	1.43784071809309	287.573491333766	53.9785885132621	68.006460253726	7226.72435893452	10	5858.78390411794	140.081038460821	49.7399999906434	361.336217946726
125	1400	0.15	0.26	0.143251380134052	0.840069953344793	91.6902433040876	8.22944632004764	26.8384847789629	2791.79018819439	5	1759.17768502201	55.252223387499	7.74000000016281	139.589509409719	830.030770375	2.10930265932287	191.401052956611	45.7491421987079	40.6722985508309	4421.42374705196	5	4087.05323691911	84.5856274469353	41.9999999955238	221.071187352598	1.44204461742857	283.091296260699	53.9785885187556	67.5107833297938	7213.21393524635	10	5846.23092194112	139.837850834434	49.7399999956866	360.660696762318
125	1400	0.15	0.28	0.148389536052353	0.840069953344793	91.6902433040876	8.22944632004764	26.8384847789629	2791.79018819439	5	1759.17768502201	55.252223387499	7.74000000016281	139.589509409719	830.030770375	2.11441617113738	188.866513421647	45.7491422034924	40.391996833058	4413.78359249557	5	4079.95461635285	84.4481046649202	41.9999999999087	220.689179624778	1.44443279122487	280.556756725734	53.97858852354	67.2304816120209	7205.57378068996	10	5839.13230137486	139.700328052419	49.7400000000715	360.278689034498
125	1400	0.15	0.3	0.153230142335049	0.840069953344793	91.6902433040876	8.22944632004764	26.8384847789629	2791.79018819439	5	1759.17768502201	55.252223387499	7.74000000016281	139.589509409719	830.030770375	2.11623567253188	187.967641399512	45.7491421994399	40.2925859862814	4411.0739422057	5	4077.4370434824	84.3993309597025	41.9999999961819	220.553697110285	1.4452816740079	279.657884703599	53.9785885194876	67.1310707652443	7202.86413040009	10	5836.61472850441	139.651554347202	49.7399999963447	360.143206520004
125	1400	0.15	0.32	0.157809872659713	0.840069953344793	91.6902433040876	8.22944632004764	26.8384847789629	2791.79018819439	5	1759.17768502201	55.252223387499	7.74000000016281	139.589509409719	830.030770375	2.11522241590889	188.468019441291	45.7491421929071	40.3479254849628	4412.58233635981	5	4078.8385118415	84.4264820544766	41.999999990198	220.629116817991	1.4448089993549	280.158262745379	53.9785885129547	67.1864102639257	7204.3725245542	10	5838.01619686351	139.678705441976	49.7399999903609	360.21862622771
125	1400	0.15	0.34	0.162159797540437	0.840069953344793	91.6902433040876	8.22944632004764	26.8384847789629	2791.79018819439	5	1759.17768502201	55.252223387499	7.74000000016281	139.589509409719	830.030770375	2.1117526549641	190.185157945986	45.7491422009342	40.537830462687	4417.7585742056	5	4083.64784238594	84.5196543357008	41.9999999975671	220.88792871028	1.44318930076587	281.875401250073	53.9785885209818	67.3763152416499	7209.54876239999	10	5842.82552740795	139.7718777232	49.7399999977299	360.47743812
125	1400	0.15	0.36	0.166306462105004	0.840069953344793	91.6902433040876	8.22944632004764	26.8384847789629	2791.79018819439	5	1759.17768502201	55.252223387499	7.74000000016281	139.589509409719	830.030770375	2.10613774277395	192.975966723092	45.7491422038762	40.846468198015	4426.17103224169	5	4091.46407113455	84.6710785803504	42.0000000002676	221.308551612084	1.44056466400534	284.66621002718	53.9785885239238	67.684952976978	7217.96122043608	10	5850.64175615656	139.923301967849	49.7400000004304	360.898061021804
125	1400	0.15	0.38	0.17027271850405	0.840069953344793	91.6902433040876	8.22944632004764	26.8384847789629	2791.79018819439	5	1759.17768502201	55.252223387499	7.74000000016281	139.589509409719	830.030770375	2.09863861182167	196.726740387203	45.7491421892395	41.2612525556144	4437.47655124137	5	4101.96845419172	84.8745779223447	41.9999999868273	221.873827562069	1.43705236194832	288.416983691291	53.9785885092871	68.0997373345773	7229.26673943576	10	5861.14613921372	140.126801309844	49.7399999869901	361.463336971788
125	1400	0.17	0.2	0.132895693694057	0.879038666351304	83.0088897825198	8.22944631987457	25.123460943093	2708.11400168188	5	1681.19147919251	53.7460520302738	7.74000000000004	135.405700084094	830.030770375	2.15166776241283	206.802535368992	45.7491422035843	42.2707559244534	4304.87452826313	5	3978.19921183965	82.4877415087364	42.0000000000005	215.243726413157	1.48279870811963	289.811425151512	53.9785885234588	67.3942168675464	7012.98852994501	10	5659.39069103217	136.23379353901	49.7400000000006	350.649426497251
125	1400	0.17	0.22	0.13986826734238	0.879038666351304	83.0088897825198	8.22944631987457	25.123460943093	2708.11400168188	5	1681.19147919251	53.7460520302738	7.74000000000004	135.405700084094	830.030770375	2.17186103051245	197.251602901621	45.7491422034755	41.2143392745537	4276.0785289329	5	3951.44553586986	81.9694135207922	41.9999999999007	213.803926446645	1.49236085506166	280.260492684141	53.97858852335	66.3378002176466	6984.19253061478	10	5632.63701506237	135.715465551066	49.7399999999007	349.209626530739
125	1400	0.17	0.24	0.146352490535914	0.879038666351304	83.0088897825198	8.22944631987457	25.123460943093	2708.11400168188	5	1681.19147919251	53.7460520302738	7.74000000000004	135.405700084094	830.030770375	2.18620114069295	190.576916739002	45.7491422012694	40.475982589147	4255.95157156231	5	3932.74670556268	81.6071282881216	41.9999999978723	212.797578578116	1.49911763697025	273.585806521522	53.978588521144	65.5994435322399	6964.06557324419	10	5613.93818475519	135.353180318395	49.7399999978723	348.20327866221
125	1400	0.17	0.26	0.152414792418796	0.879038666351304	83.0088897825198	8.22944631987457	25.123460943093	2708.11400168188	5	1681.19147919251	53.7460520302738	7.74000000000004	135.405700084094	830.030770375	2.19568637926847	186.210183440578	45.7491422035642	39.9928974194392	4242.78277895329	5	3920.51260841662	81.3700900211593	41.9999999999821	212.139138947665	1.50357161084474	269.219073223098	53.9785885234387	65.1163583625322	6950.89678063517	10	5601.70408760914	135.116142051433	49.7399999999821	347.544839031759
125	1400	0.17	0.28	0.158110006880755	0.879038666351304	83.0088897825198	8.22944631987457	25.123460943093	2708.11400168188	5	1681.19147919251	53.7460520302738	7.74000000000004	135.405700084094	830.030770375	2.20108649179284	183.741050707827	45.74914219954	39.7197285098934	4235.33614491945	5	3913.59462507219	81.23605060855	41.9999999962803	211.766807245972	1.50610192166696	266.749940490347	53.9785885194146	64.8431894529863	6943.45014660133	10	5594.7861042647	134.982102638824	49.7399999962804	347.172507330066
125	1400	0.17	0.3	0.163483909181647	0.879038666351304	83.0088897825198	8.22944631987457	25.123460943093	2708.11400168188	5	1681.19147919251	53.7460520302738	7.74000000000004	135.405700084094	830.030770375	2.20300802110253	182.865395456039	45.7491421881039	39.6228494916864	4232.69518520522	5	3911.14117007185	81.1885133336939	41.9999999857677	211.634759260261	1.50700134019034	265.874285238559	53.9785885079785	64.7463104347794	6940.8091868871	10	5592.33264926437	134.934565363968	49.7399999857677	347.040459344355
125	1400	0.17	0.32	0.168575096412884	0.879038666351304	83.0088897825198	8.22944631987457	25.123460943093	2708.11400168188	5	1681.19147919251	53.7460520302738	7.74000000000004	135.405700084094	830.030770375	2.20193794343549	183.352848098749	45.7491422143539	39.6767794574941	4234.1653398133	5	3912.50694443984	81.2149761166394	42.0000000098777	211.708266990665	1.50650052548483	266.361737881268	53.9785885342285	64.800240400587	6942.27934149518	10	5593.69842363235	134.961028146913	49.7400000098777	347.113967074759
125	1400	0.17	0.34	0.173416405610263	0.879038666351304	83.0088897825198	8.22944631987457	25.123460943093	2708.11400168188	5	1681.19147919251	53.7460520302738	7.74000000000004	135.405700084094	830.030770375	2.19827366626487	185.025655514063	45.7491422096498	39.8618500219968	4239.21041376574	5	3917.19384289419	81.3057874477833	42.0000000055633	211.960520688287	1.50478441574362	268.034545296583	53.9785885295244	64.9853109650898	6947.32441544762	10	5598.3853220867	135.051839478057	49.7400000055634	347.366220772381
125	1400	0.17	0.36	0.178035999873826	0.879038666351304	83.0088897825198	8.22944631987457	25.123460943093	2708.11400168188	5	1681.19147919251	53.7460520302738	7.74000000000004	135.405700084094	830.030770375	2.19234417820714	187.744497211525	45.7491422021134	40.1626394523783	4247.40993684495	5	3924.81131313598	81.4533788632092	41.9999999986499	212.370496842248	1.50200360159338	270.753386994045	53.978588521988	65.2861003954712	6955.52393852683	10	5606.00279232849	135.199430893483	49.7399999986499	347.776196926342
125	1400	0.17	0.38	0.182458211403989	0.879038666351304	83.0088897825198	8.22944631987457	25.123460943093	2708.11400168188	5	1681.19147919251	53.7460520302738	7.74000000000004	135.405700084094	830.030770375	2.18442529109681	191.398710078561	45.7491421895388	40.5668932271269	4258.42974630293	5	3935.04901013001	81.6517354334528	41.9999999871037	212.921487315147	1.49828240278626	274.407599861081	53.9785885094134	65.6903541702199	6966.54374798481	10	5616.24048932252	135.397787463727	49.7399999871038	348.327187399241
125	1400	0.19	0.2	0.139523186615997	0.909333158700178	76.7740186807665	8.22944632160233	23.8917460355797	2648.01850669663	5	1625.18247786463	52.6643331205393	7.74000000162503	132.400925334831	830.030770375	2.21649303542733	202.630749955077	45.7491422035849	41.7346567825138	4175.27165599383	5	3857.37157842388	80.1548898078889	42.000000000001	208.763582799691	1.52946489415707	279.404768635843	53.9785885251872	65.6264028180935	6823.29016269046	10	5482.55405628851	132.819222928428	49.7400000016261	341.164508134523
125	1400	0.19	0.22	0.147099702021737	0.909333158700178	76.7740186807665	8.22944632160233	23.8917460355797	2648.01850669663	5	1625.18247786463	52.6643331205393	7.74000000162503	132.400925334831	830.030770375	2.23751979762197	193.26232884668	45.7491421853737	40.698143141319	4147.01564297689	5	3831.12194349227	79.646281573584	41.9999999832823	207.350782148845	1.53944749115038	270.036347527447	53.978588506976	64.5898891768987	6795.03414967352	10	5456.3044213569	132.310614694123	49.7399999849074	339.751707483676
125	1400	0.19	0.24	0.154161399355817	0.909333158700178	76.7740186807665	8.22944632160233	23.8917460355797	2648.01850669663	5	1625.18247786463	52.6643331205393	7.74000000162503	132.400925334831	830.030770375	2.25245317888217	186.71574172945	45.749142190031	39.973754946041	4127.26765725114	5	3812.77686466903	79.2908178305205	41.9999999875579	206.363382862557	1.54650174018606	263.489760410216	53.9785885116333	63.8655009816207	6775.28616394777	10	5437.95934253366	131.95515095106	49.7399999891829	338.764308197388
125	1400	0.19	0.26	0.160776476149311	0.909333158700178	76.7740186807665	8.22944632160233	23.8917460355797	2648.01850669663	5	1625.18247786463	52.6643331205393	7.74000000162503	132.400925334831	830.030770375	2.26233145821742	182.433060405388	45.7491422023482	39.4998348102165	4114.3475133539	5	3800.77487202545	79.0582552403701	41.9999999988657	205.717375667695	1.55115196615217	259.207079086155	53.9785885239505	63.3915808457963	6762.36602005052	10	5425.95734989009	131.722588360909	49.7400000004907	338.118301002526
125	1400	0.19	0.28	0.167001506569077	0.909333158700178	76.7740186807665	8.22944632160233	23.8917460355797	2648.01850669663	5	1625.18247786463	52.6643331205393	7.74000000162503	132.400925334831	830.030770375	2.26795555645945	180.011540793616	45.7491421866067	39.2318575077384	4107.04172593815	5	3793.98836497107	78.9267510668866	41.9999999844143	205.352086296907	1.55379382654173	256.785559474382	53.978588508209	63.1236035433181	6755.06023263477	10	5419.1708428357	131.591084187426	49.7399999860393	337.753011631739
125	1400	0.19	0.3	0.172883932959001	0.909333158700178	76.7740186807665	8.22944632160233	23.8917460355797	2648.01850669663	5	1625.18247786463	52.6643331205393	7.74000000162503	132.400925334831	830.030770375	2.26995682567769	179.152786259497	45.7491422066283	39.1368212784048	4104.45076293328	5	3791.58158063452	78.880113732799	42.0000000027911	205.222538146664	1.55473290647617	255.926804940264	53.9785885282306	63.0285673139845	6752.4692696299	10	5416.76405849915	131.544446853338	49.7400000044162	337.623463481495
125	1400	0.19	0.32	0.178463924323127	0.909333158700178	76.7740186807665	8.22944632160233	23.8917460355797	2648.01850669663	5	1625.18247786463	52.6643331205393	7.74000000162503	132.400925334831	830.030770375	2.26884233917779	179.630829730234	45.7491421975294	39.1897253046547	4105.89308142166	5	3792.92137068944	78.9060754655899	41.9999999944364	205.294654071083	1.55421000678111	256.404848411001	53.9785885191317	63.0814713402344	6753.91158811829	10	5418.10384855407	131.570408586129	49.7399999960615	337.695579405915
125	1400	0.19	0.34	0.183775786021368	0.909333158700178	76.7740186807665	8.22944632160233	23.8917460355797	2648.01850669663	5	1625.18247786463	52.6643331205393	7.74000000162503	132.400925334831	830.030770375	2.26502604066928	181.271366305989	45.7491422036694	39.3712771639015	4110.84269445728	5	3797.51915893407	78.9951685002311	42.0000000000785	205.542134722864	1.55241823267617	258.045384986756	53.9785885252717	63.2630231994812	6758.86120115391	10	5422.7016367987	131.65950162077	49.7400000017036	337.943060057696
125	1400	0.19	0.36	0.188849044736849	0.909333158700178	76.7740186807665	8.22944632160233	23.8917460355797	2648.01850669663	5	1625.18247786463	52.6643331205393	7.74000000162503	132.400925334831	830.030770375	2.2588507096192	183.93781904315	45.7491422026454	39.6663541828713	4118.88724069128	5	3804.99196322636	79.1399703324431	41.9999999991385	205.944362034564	1.54951485191808	260.711837723916	53.9785885242478	63.558100218451	6766.90574738791	10	5430.17444109099	131.804303452982	49.7400000007635	338.345287369395
125	1400	0.19	0.38	0.193709294838202	0.909333158700178	76.7740186807665	8.22944632160233	23.8917460355797	2648.01850669663	5	1625.18247786463	52.6643331205393	7.74000000162503	132.400925334831	830.030770375	2.25060379840923	187.521738901013	45.7491422035832	40.0629431380055	4129.69910351355	5	3815.03555016171	79.334583863244	41.9999999999995	206.484955175678	1.54562971842942	264.29575758178	53.9785885251855	63.9546891735853	6777.71761021018	10	5440.21802802634	131.998916983783	49.7400000016245	338.885880510509
125	1400	0.21	0.2	0.145558957296715	0.932414058058539	72.2956927396549	8.2294463200325	23.0070411658542	2604.85366656909	5	1584.95284686724	51.8873659982436	7.74000000014857	130.242683328455	830.030770375	2.26558325694713	199.604930975605	45.7491421978154	41.3465258543491	4082.09970580729	5	3770.50695601523	78.4777947045312	41.9999999947013	204.104985290365	1.56486909203065	271.90062371526	53.9785885178479	64.3535670202033	6686.95337237638	10	5355.45980288247	130.365160702775	49.7399999948499	334.347668618819
